,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
10,10,259,11750000000.000082,0.13947354116439925,0.13947139651270848,3.563137506373354,5.215218014699468,-2.430863838820251,-1.25,-1.223562,11.692545,19.478695,19.349873,18.512085,15.937061,16.396065,15.021711,14.88689,11.498145,15.0812,14.904993,14.383127,14.988489,14.392243,13.662376,12.928946,12.853951,12.902637,12.54454,12.344134,12.913327,12.005067,12.147542,10.530593,11.558253,11.242794,11.231068,11.198265,11.073694,10.524754,10.814935,10.812435,10.864715,10.863133,10.834031,10.779907,10.359728,10.359343,10.224004,10.036047,9.872559,9.704467,9.729335,9.57026,9.377557,9.150587,9.113347,9.064301,8.987393,9.031772,9.010145,8.903507,8.894423,8.639917,8.637143,8.42627,8.459269,0.0
11,11,260,11750000000.000082,0.14317938027301982,0.14317708159399176,3.5658809877554765,5.203605080556378,-2.3952259569813457,-1.25,-1.223301,11.58742,19.344143,19.22331,18.311924,15.805458,16.236502,14.863697,14.728292,11.393361,14.907208,14.749688,14.230893,14.832983,14.241363,13.525726,12.802057,12.729759,12.776197,12.424563,12.220592,12.780026,11.889928,12.030176,10.43139,11.44586,11.132074,11.120683,11.084641,10.966602,10.422927,10.712745,10.709763,10.762266,10.755131,10.723015,10.673365,10.263474,10.262616,10.129309,9.942514,9.781925,9.615628,9.640843,9.483081,9.292327,9.067223,9.030429,8.981665,8.904905,8.949641,8.9282,8.821311,8.812845,8.559924,8.557535,8.349629,8.383041,0.0
12,12,261,11750000000.000082,0.14726955962353638,0.14726709223233714,3.568606657316535,5.191726755383168,-2.3587388877594107,-1.25,-1.223054,11.480741,19.207781,19.091846,18.111691,15.671822,16.076176,14.705336,14.569906,11.287029,14.735317,14.594869,14.078678,14.677866,14.089288,13.388382,12.674006,12.60428,12.648641,12.303402,12.095987,12.645849,11.773429,11.911633,10.330435,11.332357,11.020346,11.009243,10.97049,10.858192,10.319316,10.6088,10.605423,10.658107,10.646082,10.611311,10.56563,10.16513,10.16411,10.032546,9.846851,9.689528,9.524821,9.550057,9.393829,9.20495,8.981692,8.945568,8.897087,8.820374,8.865607,8.844208,8.736956,8.72898,8.477659,8.475654,8.270656,8.304464,0.0
13,13,262,11750000000.000082,0.15382834353832603,0.15382566143619986,3.571254840044886,5.178223489752531,-2.3166176618273164,-1.25,-1.222862,11.360827,19.057789,18.944202,17.900053,15.524624,15.903551,14.534961,14.3995,11.167458,14.55053,14.427337,13.91393,14.509737,13.924746,13.238639,12.533463,12.4663,12.508184,12.169282,11.958878,12.498663,11.643828,11.780241,10.216231,11.206042,10.895851,10.885036,10.84388,10.736549,10.202363,10.491541,10.487821,10.540761,10.524342,10.487064,10.445069,10.053601,10.052079,9.922504,9.738031,9.583577,9.420191,9.445486,9.290922,9.103809,8.882292,8.846704,8.798473,8.721825,8.767472,8.746094,8.638393,8.631041,8.381266,8.37971,8.177368,8.211516,0.0
14,14,263,11750000000.000082,0.16005374598743777,0.16005084505290174,3.5737695596287846,5.165221077585051,-2.276422742803982,-1.25,-1.222646,11.246772,18.914343,18.800159,17.698904,15.383966,15.739129,14.372943,14.23746,11.053742,14.374662,14.267544,13.757789,14.349008,13.76821,13.096437,12.400037,12.335319,12.374685,12.041681,11.828586,12.358498,11.520537,11.655221,10.10773,11.086107,10.777655,10.76717,10.72384,10.621189,10.091473,10.380312,10.376193,10.429338,10.408968,10.369459,10.330807,9.94759,9.945717,9.817901,9.634838,9.482833,9.320403,9.345799,9.192986,9.007517,8.787626,8.752518,8.704517,8.627927,8.673958,8.652585,8.544581,8.53779,8.289492,8.288289,8.088393,8.122823,0.0
15,15,264,11750000000.000082,0.16746575078620807,0.16746260536037705,3.5760511560390658,5.151901435561776,-2.2351788494650218,-1.25,-1.222512,11.131734,18.771814,18.65461,17.504116,15.243717,15.577719,14.213998,14.078443,10.939022,14.202253,14.109877,13.603839,14.190166,13.613914,12.955659,12.267338,12.204885,12.241861,11.914264,11.698884,12.219171,11.397088,11.530188,9.997892,10.96571,10.658897,10.648711,10.60358,10.50516,9.979392,10.267913,10.263414,10.316791,10.293007,10.251452,10.215779,9.839803,9.837648,9.71139,9.529697,9.379762,9.21811,9.243596,9.092419,8.908426,8.690001,8.655299,8.607502,8.530958,8.577337,8.555948,8.44784,8.441486,8.194452,8.193563,7.995942,8.030581,0.0
16,16,265,11750000000.000082,0.1753547121218073,0.1753512948772733,3.57833364634792,5.137952998214201,-2.1923880231974504,-1.25,-1.22238,11.013112,18.625988,18.502556,17.305178,15.099224,15.413136,14.052265,13.916883,10.820717,14.027966,13.949477,13.447102,14.0283,13.456787,12.811658,12.131298,12.071044,12.105746,11.783564,11.565956,12.076812,11.270257,11.40189,9.884385,10.842076,10.536977,10.527042,10.480431,10.385712,9.863519,10.151752,10.146921,10.200583,10.173861,10.130405,10.097335,9.728228,9.725826,9.601076,9.420653,9.272802,9.112108,9.137693,8.987991,8.805471,8.588512,8.554207,8.506607,8.430106,8.476833,8.455433,8.34728,8.341351,8.095654,8.095032,7.899671,7.934513,0.0
17,17,266,11750000000.000082,0.1832610283089276,0.1832573181407364,3.580601248275044,5.123788758963888,-2.149397599551321,-1.25,-1.222245,10.894306,18.480415,18.348392,17.106331,14.954259,15.249159,13.891453,13.756515,10.702227,13.855871,13.790099,13.29141,13.867288,13.300637,12.668073,11.995429,11.937255,11.969893,11.653055,11.433262,11.935081,11.143482,11.273769,9.770578,10.718613,10.415259,10.405543,10.35774,10.266177,9.747237,10.035213,10.030093,10.084077,10.054847,10.009662,9.978932,9.616221,9.61361,9.490314,9.311072,9.165308,9.005697,9.031396,8.883033,8.701967,8.486465,8.452542,8.405133,8.328673,8.375742,8.35434,8.246187,8.240665,7.996326,7.996,7.802715,7.837831,0.0
18,18,267,11750000000.000082,0.19120690121832504,0.1912028730205416,3.5828573423319625,5.109403569653304,-2.1061334330225714,-1.25,-1.222144,10.775069,18.334675,18.191902,16.907379,14.808658,15.085417,13.731149,13.596922,10.583303,13.685586,13.631576,13.136447,13.706893,13.145529,12.524605,11.859383,11.803211,11.834003,11.522435,11.300476,11.793659,11.016476,11.145516,9.656256,10.595021,10.293439,10.283921,10.235162,10.146311,9.630343,9.918078,9.912709,9.967048,9.935716,9.889003,9.860345,9.503578,9.500793,9.378908,9.20078,9.057098,8.898654,8.924483,8.777357,8.597729,8.383675,8.35012,8.302896,8.226475,8.273876,8.252483,8.144369,8.139231,7.896238,7.896197,7.70479,7.740258,0.0
19,19,268,11750000000.000082,0.19828446356878007,0.1982801777144858,3.5842325834796283,5.0982053214296,-2.0735691961071745,-1.25,-1.222068,10.687017,18.230042,18.080223,16.770376,14.704103,14.969961,13.617901,13.484093,10.495448,13.565935,13.519166,13.026314,13.593188,13.035355,12.421619,11.761033,11.706137,11.735703,11.427423,11.204222,11.69181,10.923702,11.051992,9.571235,10.504401,10.203956,10.194549,10.145297,10.0579,9.543782,9.831359,9.825842,9.880428,9.847936,9.800263,9.772831,9.419571,9.416688,9.295646,9.118159,8.975745,8.818055,8.843961,8.697541,8.518777,8.305593,8.272257,8.225141,8.14874,8.196344,8.174939,8.066891,8.061972,7.819785,7.819914,7.62972,7.665159,0.0
20,20,269,11750000000.000082,0.20554423763570165,0.2055396806945121,3.585493202494939,5.087113959768676,-2.041575491116057,-1.25,-1.222045,10.601001,18.128708,17.971928,16.639482,14.602837,14.858837,13.508868,13.375455,10.409614,13.451275,13.410966,12.920164,13.48374,12.929184,12.321969,11.665592,11.611829,11.640324,11.335062,11.110736,11.593196,10.833383,10.961003,9.488002,10.416099,10.116714,10.107405,10.05776,9.971584,9.459122,9.746552,9.740906,9.795731,9.762277,9.713767,9.687393,9.337241,9.334278,9.213998,9.037086,8.89583,8.738846,8.764826,8.619034,8.441053,8.228663,8.195522,8.148502,8.072119,8.119907,8.098488,7.990512,7.985785,7.744317,7.744599,7.555483,7.590967,0.0
21,21,270,11750000000.000082,0.21254118528756805,0.21253637077534748,3.5864542217521653,5.077133217799532,-2.013197024461532,-1.25,-1.222045,10.525501,18.041283,17.879097,16.529655,14.515529,14.764021,13.41568,13.282566,10.334254,13.353612,13.318294,12.82912,13.390042,12.838123,12.235978,11.582885,11.530011,11.557583,11.254693,11.029546,11.507904,10.754595,10.881703,9.414627,10.338882,10.040336,10.031098,9.98119,9.895865,9.384702,9.672011,9.666267,9.721286,9.687137,9.637975,9.6124,9.264578,9.261557,9.14185,8.965364,8.824988,8.668552,8.694588,8.549259,8.371866,8.160074,8.127081,8.080132,8.003759,8.051685,8.030245,7.922341,7.91775,7.676815,7.677212,7.488891,7.524435,0.0
22,22,271,11750000000.000082,0.21903276072669803,0.21902772142610377,3.5870358199352954,5.0687895408616646,-1.9899451612838055,-1.25,-1.222049,10.464653,17.972853,17.807693,16.447779,14.447274,14.691116,13.343759,13.21076,10.273496,13.278336,13.246353,12.758303,13.31739,12.767325,12.168526,11.517615,11.465343,11.492127,11.190797,10.965201,11.440685,10.691716,10.818498,9.355096,10.276984,9.978989,9.969791,9.919736,9.834878,9.32461,9.611833,9.606021,9.661172,9.626579,9.576947,9.551906,9.20552,9.202461,9.083097,8.906852,8.76701,8.61092,8.636977,8.491915,8.31487,8.103432,8.070525,8.023617,7.947249,7.995259,7.973787,7.865949,7.861434,7.620806,7.621272,7.433413,7.46898,0.0
23,23,272,11750000000.000082,0.22591063610830212,0.22590534557697797,3.5876518998577502,5.06007660367978,-1.9654373934985587,-1.25,-1.22204,10.400512,17.900736,17.732265,16.361507,14.375343,14.614306,13.268,13.135157,10.209449,13.199273,13.170687,12.683794,13.240973,12.69282,12.097468,11.448807,11.397153,11.423158,11.123433,10.897339,11.369919,10.625438,10.751844,9.292344,10.211752,9.914333,9.905179,9.854982,9.770597,9.261243,9.548374,9.542497,9.597785,9.562758,9.512665,9.488153,9.14325,9.140156,9.021152,8.845165,8.705886,8.550159,8.576245,8.431465,8.254786,8.04372,8.010907,7.96404,7.887678,7.935774,7.914273,7.806499,7.802064,7.561753,7.562292,7.374911,7.410505,0.0
24,24,273,11750000000.000082,0.23245983749010785,0.23245429693460576,3.5882371376222912,5.051775561295102,-1.9421019086405709,-1.25,-1.222105,10.339452,17.832111,17.660339,16.279469,14.306902,14.541254,13.195959,13.063294,10.148479,13.124269,13.098813,12.613004,13.168383,12.622025,12.029888,11.383318,11.332243,11.35754,11.059307,10.832755,11.302629,10.562356,10.688407,9.232615,10.149673,9.852801,9.84369,9.793367,9.709416,9.200906,9.487952,9.482014,9.537433,9.50202,9.451512,9.427481,9.083959,9.080832,8.96217,8.786429,8.647682,8.492297,8.518413,8.3739,8.197567,7.986855,7.954128,7.9073,7.830944,7.879122,7.857593,7.749879,7.745516,7.505497,7.506105,7.319168,7.354788,0.0
25,25,274,11750000000.000082,0.23912356503228613,0.23911775743875552,3.5888321920473656,5.043424682669315,-1.9184553415987688,-1.25,-1.22214,10.277575,17.762585,17.587322,16.1964,14.237568,14.467271,13.123008,12.990553,10.086692,13.048525,13.026146,12.541305,13.094977,12.550398,11.961437,11.316949,11.266447,11.291071,10.994338,10.767309,11.23452,10.498432,10.624128,9.172097,10.086776,9.790455,9.781388,9.730949,9.647424,9.139742,9.426702,9.420705,9.476255,9.440478,9.389584,9.366011,9.023861,9.020702,8.902388,8.726901,8.588692,8.433648,8.4598,8.315561,8.139577,7.929222,7.896584,7.849796,7.773444,7.821705,7.800151,7.692492,7.688201,7.448471,7.449148,7.262653,7.298301,0.0
26,26,275,11750000000.000082,0.2458316101603659,0.2458255312922718,3.5894072258201373,5.035506776478686,-1.8956990772235365,-1.25,-1.222192,10.218019,17.695669,17.516872,16.116459,14.170852,14.396091,13.052835,12.920615,10.027224,12.975877,12.95636,12.472397,13.024478,12.481568,11.895521,11.253062,11.2031,11.227121,10.931819,10.704319,11.169044,10.436881,10.56227,9.113853,10.026252,9.730458,9.721437,9.670894,9.587787,9.080856,9.367733,9.361684,9.41736,9.381256,9.330018,9.306862,8.966007,8.962822,8.844841,8.669605,8.531911,8.377192,8.403382,8.25941,8.083762,7.873752,7.841198,7.794449,7.718102,7.76644,7.744864,7.637257,7.633031,7.393573,7.394317,7.208238,7.243915,0.0
27,27,276,11750000000.000082,0.25211508143818445,0.25210875983362785,3.589900180610832,5.028846930636028,-1.8762052296884708,-1.25,-1.222216,10.167002,17.638371,17.456427,16.048048,14.113733,14.335169,12.992785,12.86079,9.976284,12.913876,12.896723,12.413487,12.964235,12.422717,11.839107,11.198343,11.148831,11.172374,10.878284,10.65037,11.113032,10.384151,10.509295,9.063958,9.974402,9.679072,9.670091,9.619466,9.536714,9.0304,9.317207,9.311114,9.366898,9.330534,9.279026,9.256206,8.91644,8.913233,8.795536,8.62052,8.483264,8.328817,8.355045,8.211304,8.035943,7.826226,7.793745,7.747027,7.670686,7.71909,7.697497,7.589929,7.585759,7.346526,7.347327,7.161598,7.197302,0.0
28,28,277,11750000000.000082,0.2587028000716852,0.2586962123850211,3.590418714466342,5.022007731094712,-1.8558940033176332,-1.25,-1.222274,10.113803,17.578608,17.393225,15.976644,14.054174,14.271632,12.93017,12.798439,9.923183,12.849394,12.834632,12.352135,12.901528,12.361361,11.780305,11.141277,11.092229,11.115307,10.822477,10.594118,11.054681,10.329182,10.454069,9.011957,9.920356,9.625514,9.616577,9.56587,9.483483,8.977797,9.26453,9.258394,9.314289,9.277671,9.225904,9.203416,8.864773,8.861546,8.744148,8.569366,8.432567,8.278399,8.304672,8.161177,7.986115,7.776707,7.7443,7.697618,7.621281,7.669753,7.648146,7.540615,7.536501,7.297501,7.29836,7.112992,7.148725,0.0
29,29,278,11750000000.000082,0.2650101128506105,0.265003284580284,3.5908721470884086,5.016233019882549,-1.8382534299722584,-1.25,-1.222288,10.067589,17.526684,17.338192,15.914606,14.002443,14.216448,12.875797,12.744315,9.87704,12.793557,12.780796,12.298918,12.847164,12.308072,11.729248,11.091695,11.043037,11.065747,10.774004,10.545247,11.004047,10.281428,10.406098,8.966786,9.873412,9.578992,9.570094,9.51932,9.437247,8.932086,9.218758,9.212587,9.268577,9.231753,9.179782,9.157567,8.819884,8.816641,8.699505,8.524934,8.388528,8.2346,8.260915,8.117637,7.942836,7.733697,7.701355,7.654703,7.578371,7.626902,7.605283,7.497781,7.493716,7.254912,7.255824,7.070765,7.106525,0.0
30,30,279,11750000000.000082,0.2709518630286063,0.2709448041570923,3.591296269104598,5.010843467811828,-1.821758034001672,-1.25,-1.222304,10.024378,17.47813,17.286663,15.85663,13.954082,14.164863,12.824976,12.693741,9.833893,12.741455,12.730522,12.24921,12.796397,12.258291,11.681529,11.045332,10.997037,11.01942,10.728686,10.499553,10.956732,10.236779,10.361246,8.924551,9.829524,9.535496,9.526636,9.475804,9.394019,8.88934,9.175952,9.16975,9.225829,9.188824,9.136674,9.114703,8.777908,8.77465,8.657758,8.483387,8.347345,8.193637,8.219995,8.076922,7.902364,7.693476,7.661195,7.61457,7.538241,7.586827,7.565199,7.457723,7.453701,7.215076,7.216036,7.03126,7.067047,0.0
31,31,280,11750000000.000082,0.27705545580793395,0.27704815178641146,3.5917333657499144,5.005423203214473,-1.804923726519184,-1.25,-1.222314,9.98026,17.428516,17.23391,15.797366,13.904688,14.11216,12.773062,12.642097,9.789843,12.688345,12.679235,12.198488,12.744607,12.207483,11.632803,10.997971,10.950041,10.972114,10.682411,10.452883,10.908443,10.191184,10.315447,8.881435,9.784717,9.491077,9.48227,9.43138,9.349889,8.845692,9.132242,9.12601,9.182179,9.145,9.092683,9.070949,8.735054,8.731783,8.615141,8.440981,8.305311,8.151823,8.178229,8.03537,7.861061,7.652431,7.620212,7.573615,7.497291,7.545932,7.524296,7.416842,7.412865,7.174425,7.175428,6.990941,7.026754,0.0
32,32,281,11750000000.000082,0.2831322094187042,0.2831246562113301,3.592169345339822,5.000104319942457,-1.7882377524874713,-1.25,-1.222352,9.936521,17.379299,17.181484,15.738565,13.855709,14.059889,12.721584,12.590904,9.74617,12.635777,12.628435,12.148235,12.693309,12.157115,11.584503,10.951003,10.90343,10.925216,10.636533,10.406605,10.860589,10.145977,10.270039,8.838696,9.740297,9.447042,9.438289,9.387345,9.306142,8.802413,9.088903,9.082641,9.138901,9.101557,9.049088,9.027579,8.692569,8.689285,8.572893,8.398947,8.263643,8.110369,8.136827,7.994184,7.820121,7.611746,7.579588,7.53302,7.4567,7.505396,7.483753,7.37632,7.372385,7.134125,7.135171,6.950964,6.986807,0.0
33,33,282,11750000000.000082,0.2888925657048587,0.2888847716553892,3.592582684359936,4.99507423527303,-1.772432170382892,-1.25,-1.222396,9.895124,17.333229,17.1322,15.684059,13.809883,14.011104,12.673483,12.54324,9.704834,12.587847,12.581561,12.101624,12.64604,12.110299,11.539193,10.906567,10.859238,10.881077,10.593247,10.362831,10.815895,10.103232,10.227132,8.798187,9.698293,9.405355,9.396648,9.345666,9.264751,8.761301,9.047751,9.041478,9.097802,9.06038,9.007906,8.986506,8.652252,8.648965,8.532811,8.359106,8.224119,8.070995,8.097529,7.955116,7.78127,7.573126,7.541025,7.494482,7.418167,7.466905,7.445272,7.337807,7.333896,7.095717,7.096814,6.912806,6.948686,0.0
