,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
77,77,325,11750000000.000082,0.47531224188264715,0.4752870326783458,3.6272675075730234,4.800816825370444,-1.222600880879661,-1.0,-1.034014,8.382525,15.409145,14.968843,13.304077,11.96941,11.913979,10.61368,10.523524,8.198005,10.618,10.687628,10.199212,10.711771,10.165276,9.712292,9.134891,9.104752,9.144324,8.924944,8.651175,9.047559,8.479959,8.589306,7.368516,8.141427,7.878392,7.873007,7.825726,7.760467,7.283209,7.56126,7.555887,7.616423,7.581191,7.532745,7.516377,7.237823,7.235202,7.138017,6.98594,6.873889,6.731693,6.763955,6.636208,6.470734,6.273902,6.245228,6.198797,6.122424,6.171235,6.148591,6.033089,6.027907,5.776185,5.782596,5.600645,5.638124,0.0
78,78,326,11750000000.000082,0.4823117047136365,0.4822849379149915,3.6305171895599297,4.792476833992269,-1.1948576743876134,-1.0,-1.036344,8.299719,15.266686,14.781087,13.106426,11.848004,11.761177,10.469479,10.384171,8.115969,10.485632,10.566124,10.077973,10.587329,10.040124,9.599691,9.027635,8.999206,9.039941,8.827275,8.550181,8.93903,8.387216,8.49485,7.295045,8.055328,7.795787,7.790713,7.743887,7.679986,7.206316,7.482646,7.47716,7.538209,7.503405,7.455546,7.43947,7.165915,7.163342,7.067999,6.917426,6.807953,6.666846,6.699494,6.572924,6.408131,6.212245,6.1838,6.137361,6.06097,6.109787,6.087019,5.97108,5.966053,5.713904,5.720874,5.540151,5.577734,0.0
79,79,327,11750000000.000082,0.48920882617017686,0.48918043882169365,3.6337525215258535,4.784226664834296,-1.167355384109832,-1.0,-1.038734,8.217389,15.123306,14.588255,12.907637,11.727186,11.607217,10.32443,10.243953,8.03444,10.354079,10.445621,9.95726,10.464126,9.91513,9.487521,8.920731,8.89395,8.936014,8.730061,8.449663,8.831162,8.295026,8.400876,7.222333,7.969857,7.713914,7.709143,7.662822,7.600266,7.13037,7.404761,7.399142,7.460718,7.42647,7.379246,7.363412,7.094775,7.092263,6.998686,6.849885,6.742782,6.602746,6.635776,6.510325,6.346143,6.151131,6.122876,6.076415,6.000011,6.048807,6.025925,5.909604,5.90482,5.652463,5.659998,5.480758,5.518438,0.0
80,80,328,11750000000.000082,0.4958766359623889,0.495846563245144,3.637227710780512,4.777073962773535,-1.1404289737881357,-1.0,-1.040891,8.135299,14.972679,14.381694,12.69869,11.603508,11.44659,10.173881,10.098463,7.953246,10.218985,10.322829,9.833997,10.33874,9.78709,9.373495,8.812405,8.78732,8.830853,8.632056,8.348232,8.72199,8.202495,8.306391,7.15083,7.884581,7.632587,7.628136,7.582394,7.521261,7.055585,7.327684,7.321904,7.384064,7.350528,7.304034,7.288408,7.024953,7.022522,6.930777,6.784096,6.67939,6.540489,6.573936,6.449667,6.286133,6.092045,6.063962,6.01748,5.941073,5.989835,5.966855,5.85023,5.8458,5.593538,5.601672,5.424303,5.462086,0.0
81,81,329,11750000000.000082,0.502235760242519,0.5022039856104805,3.640702939172872,4.770587582524105,-1.114536486714622,-1.0,-1.042929,8.055671,14.819711,14.172694,12.490865,11.48184,11.286987,10.024965,9.954374,7.874559,10.085526,10.202452,9.713234,10.21612,9.661642,9.262245,8.707017,8.683633,8.728418,8.536692,8.249678,8.615667,8.112648,8.214591,7.082006,7.801989,7.554041,7.54987,7.504749,7.444993,6.983706,7.253329,7.247387,7.310118,7.277378,7.231642,7.216183,6.957793,6.955454,6.865493,6.721047,6.618648,6.480876,6.51475,6.391654,6.2288,6.035655,6.007722,5.961227,5.884831,5.93356,5.910504,5.793704,5.789697,5.537847,5.546559,5.371287,5.409167,0.0
82,82,330,11750000000.000082,0.50858767717916,0.5085541063223744,3.6442076720105208,4.764079028519719,-1.0885097769685124,-1.0,-1.045058,7.975527,14.658915,13.958253,12.280648,11.358629,11.125027,9.8745,9.808426,7.795416,9.949604,10.080836,9.591669,10.092648,9.535736,9.150764,8.601734,8.580071,8.625711,8.440982,8.15111,8.509088,8.022502,8.122526,7.01291,7.719116,7.475239,7.471448,7.426935,7.368491,6.911787,7.178764,7.172594,7.23594,7.204044,7.15904,7.143715,6.890357,6.88811,6.799917,6.657732,6.557632,6.421004,6.455321,6.333435,6.171333,5.9792,5.951405,5.904919,5.828552,5.877262,5.854154,5.737331,5.733793,5.482684,5.49195,5.318966,5.356935,0.0
83,83,331,11750000000.000082,0.514735567055076,0.5147001459189298,3.6478082262941665,4.758244430684954,-1.0630805963239551,-1.0,-1.047058,7.896469,14.488297,13.738892,12.068356,11.234486,10.961452,9.723546,9.661581,7.717441,9.811367,9.958656,9.470351,9.969059,9.410667,9.040462,8.498317,8.478065,8.524218,8.346449,8.054135,8.403659,7.933614,8.031778,6.945292,7.637562,7.39796,7.394458,7.350533,7.29341,6.841502,7.105658,7.099179,7.163197,7.132168,7.087958,7.072766,6.824393,6.822207,6.735805,6.595838,6.498141,6.362703,6.397496,6.276921,6.115726,5.924758,5.897105,5.850665,5.774354,5.823078,5.799953,5.683307,5.680275,5.430316,5.440099,5.269611,5.307661,0.0
84,84,332,11750000000.000082,0.5207071468995764,0.5206698186578673,3.651472715009113,4.752933982037956,-1.038169845089279,-1.0,-1.048948,7.818526,14.306197,13.517311,11.856245,11.109599,10.797574,9.573418,9.514946,7.640659,9.670748,9.836052,9.349836,9.845602,9.287384,8.932019,8.3974,8.378573,8.424446,8.253458,7.959363,8.299878,7.846234,7.942675,6.878865,7.557435,7.322134,7.318946,7.275628,7.219666,6.772747,7.033976,7.027146,7.091836,7.061646,7.018188,7.003138,6.759592,6.757571,6.672962,6.535019,6.439875,6.305675,6.341001,6.221766,6.061759,5.872159,5.844664,5.798321,5.722097,5.770886,5.747786,5.631554,5.629034,5.380654,5.390897,5.22304,5.261161,0.0
85,85,333,11750000000.000082,0.5266226509872559,0.5265833363814701,3.6551330420710153,4.747646926986434,-1.0133455996437073,-1.0,-1.050857,7.740942,14.111418,13.295934,11.646317,10.983892,10.634293,9.424933,9.369146,7.564301,9.527384,9.712794,9.230174,9.722092,9.166226,8.82548,8.298828,8.28161,8.326197,8.161644,7.866547,8.197515,7.759851,7.854785,6.812673,7.478058,7.247022,7.244155,7.201372,7.146395,6.704595,6.962863,6.955712,7.020989,6.991558,6.948807,6.93389,6.694942,6.693013,6.610319,6.474108,6.381634,6.248724,6.284628,6.166787,6.008234,5.820219,5.792902,5.746716,5.670615,5.719533,5.6965,5.580945,5.578916,5.332543,5.343169,5.177993,5.216172,0.0
86,86,334,11750000000.000082,0.5325665631696399,0.5325251355383179,3.658846562263869,4.74231397515429,-0.9882392380729138,-1.0,-1.052797,7.662313,13.89985,13.067455,11.432697,10.855345,10.467352,9.274363,9.220576,7.486979,9.378298,9.586754,9.108965,9.59623,9.044411,8.718688,8.200782,8.185185,8.227427,8.069172,7.773755,8.0943,7.672787,7.766353,6.745671,7.397971,7.171347,7.168803,7.12653,7.072482,6.635995,6.89113,6.883598,6.949474,6.920794,6.878741,6.863945,6.629437,6.627597,6.546618,6.41242,6.322581,6.191015,6.227417,6.111139,5.954305,5.768087,5.74095,5.694976,5.61903,5.668141,5.645222,5.530645,5.52914,5.285331,5.296274,5.133982,5.172201,0.0
87,87,335,11750000000.000082,0.5384961400781496,0.5384524906353017,3.6625851033948,4.736970269764425,-0.9630339677756995,-1.0,-1.054762,7.58331,13.675163,12.834579,11.217993,10.725046,10.298656,9.123231,9.070803,7.409352,9.225566,9.459236,8.987363,9.46939,8.923046,8.612486,8.103925,8.089984,8.128986,7.976827,7.681772,7.991282,7.585788,7.678122,6.6785,7.317867,7.095716,7.09349,7.051716,6.998546,6.567475,6.819349,6.811356,6.877872,6.849935,6.808553,6.793868,6.563626,6.561872,6.482498,6.350526,6.263203,6.132922,6.169895,6.05527,5.900368,5.716123,5.689167,5.643452,5.567691,5.617042,5.594277,5.480933,5.479975,5.239196,5.250397,5.091149,5.129396,0.0
88,88,336,11750000000.000082,0.544546878412328,0.5445008515302543,3.6664235184516625,4.731642766435469,-0.9374413524906872,-1.0,-1.056789,7.503047,13.435883,12.595123,11.000186,10.591087,10.126497,8.969835,8.918197,7.330564,9.067944,9.328705,8.86389,9.340178,8.800688,8.505472,8.006913,7.994606,8.029711,7.883516,7.589363,7.887436,7.497859,7.589067,6.610404,7.236773,7.019242,7.017338,6.976053,6.923638,6.498245,6.746702,6.738196,6.805372,6.778185,6.737461,6.722869,6.496875,6.495153,6.417376,6.287601,6.202781,6.07392,6.111526,5.998724,5.845908,5.663826,5.637066,5.591655,5.51611,5.565742,5.543174,5.431291,5.430896,5.193577,5.20499,5.04897,5.087231,0.0
89,89,337,11750000000.000082,0.5510856974036595,0.5510369771969736,3.670581083241825,4.726142243557355,-0.9101991486572485,-1.0,-1.058981,7.417653,13.171143,12.338273,10.769711,10.446468,9.942982,8.806985,8.755616,7.246835,8.898414,9.188781,8.732581,9.20251,8.67155,8.39239,7.905038,7.894303,7.924869,7.78476,7.491947,7.77808,7.404812,7.494936,6.538065,7.150941,6.938226,6.936666,6.89588,6.844181,6.42496,6.669687,6.660581,6.728478,6.702082,6.662051,6.647542,6.426039,6.424385,6.348345,6.220547,6.138576,6.011247,6.049596,5.938823,5.788369,5.608744,5.582214,5.537168,5.461885,5.511842,5.489519,5.379364,5.37956,5.146242,5.157838,5.005367,5.043634,0.0
90,90,338,11750000000.000082,0.557529208610324,0.5574776845461831,3.674711216627343,4.720669017696313,-0.8831698503904096,-1.0,-1.061204,7.333463,12.905409,12.087105,10.547158,10.302444,9.763891,8.648265,8.596688,7.164369,8.731823,9.050739,8.60393,9.067683,8.546018,8.281915,7.805893,7.796502,7.822577,7.688096,7.396775,7.672047,7.313703,7.402947,6.466662,7.066675,6.858566,6.857342,6.817024,6.765964,6.352824,6.593859,6.584154,6.652738,6.6271,6.587736,6.573305,6.356102,6.354536,6.280322,6.154028,6.075057,5.949238,5.988484,5.879597,5.731583,5.554468,5.528192,5.483532,5.408535,5.458813,5.436757,5.328381,5.329124,5.099874,5.111622,4.962668,5.000933,0.0
91,91,339,11750000000.000082,0.5640656406030109,0.5640111051159937,3.6789346152700553,4.715078353654888,-0.8555968440550294,-1.0,-1.063501,7.248255,12.633248,11.836445,10.328004,10.155131,9.585225,8.489861,8.43762,7.081004,8.564658,8.911096,8.474673,8.932482,8.420956,8.171081,7.706648,7.69845,7.720196,7.591,7.301232,7.566854,7.222183,7.310415,6.394224,6.981778,6.7781,6.777212,6.737343,6.686899,6.279826,6.517159,6.506838,6.5761,6.551205,6.512495,6.498134,6.285131,6.283658,6.211507,6.086277,6.010578,5.88635,5.92644,5.819448,5.67399,5.499485,5.473503,5.429256,5.354576,5.405166,5.383401,5.276858,5.278099,5.053008,5.064888,4.919485,4.957741,0.0
92,92,340,11750000000.000082,0.5708990331019492,0.5708411967598873,3.683358440650896,4.709409895364783,-0.8270706030817377,-1.0,-1.065916,7.160429,12.340255,11.578469,10.106964,10.001137,9.402307,8.328071,8.274278,6.995132,8.391195,8.766324,8.342091,8.793716,8.294071,8.058148,7.606025,7.598962,7.615948,7.491754,7.203922,7.460536,7.128504,7.216146,6.319313,6.894735,6.695476,6.694935,6.655498,6.605584,6.204683,6.438273,6.427276,6.49724,6.473084,6.435012,6.420697,6.211894,6.2105,6.14054,6.016643,5.944074,5.821397,5.862357,5.757419,5.61482,5.443188,5.417549,5.373775,5.299455,5.350399,5.328979,5.224507,5.226225,5.005744,5.017713,4.876077,4.914312,0.0
93,93,341,11750000000.000082,0.5777458798619575,0.5776845351475639,3.687834310799853,4.703644725890555,-0.7982294188291384,-1.0,-1.06837,7.072186,12.038571,11.321119,9.890148,9.844847,9.220426,8.167547,8.11157,6.908989,8.21712,8.620692,8.20981,8.655297,8.168687,7.94596,7.506423,7.500378,7.512547,7.39292,7.107174,7.355774,7.035162,7.122261,6.24394,6.807739,6.612745,6.612547,6.573516,6.524056,6.129351,6.359159,6.347454,6.41811,6.394673,6.357213,6.342932,6.13821,6.136888,6.068933,5.946551,5.877004,5.755824,5.797744,5.694936,5.555329,5.386701,5.361435,5.318172,5.244247,5.295556,5.274515,5.172246,5.174409,4.958771,4.970784,4.83298,4.871181,0.0
94,94,342,11750000000.000082,0.5845517493358997,0.5844866978737905,3.6923301500031007,4.697826464222301,-0.7692863406121156,-1.0,-1.070899,6.984248,11.736153,11.066616,9.678276,9.687511,9.040906,8.009443,7.95103,6.823235,8.044964,8.475642,8.078731,8.518305,8.045373,7.834976,7.4082,7.402971,7.410638,7.295195,7.011509,7.253094,6.942828,7.029438,6.169071,6.721479,6.53057,6.530707,6.49206,6.443025,6.054657,6.280514,6.268087,6.339406,6.316672,6.27982,6.265574,6.064736,6.063468,5.997144,5.876727,5.810014,5.690357,5.733294,5.632609,5.496029,5.330445,5.305571,5.26284,5.189343,5.240994,5.220349,5.120323,5.122895,4.912158,4.924189,4.790195,4.828358,0.0
95,95,343,11750000000.000082,0.5913133975057535,0.5912444490180273,3.696839064136268,4.691966920152961,-0.7402895230492352,-1.0,-1.07346,6.896821,11.439489,10.815734,9.470713,9.529514,8.863985,7.853951,7.793235,6.7381,7.876244,8.331797,7.948972,8.382992,7.923938,7.724988,7.311046,7.306513,7.309846,7.198234,6.916821,7.152358,6.851646,6.937729,6.095242,6.636124,6.449128,6.449585,6.411313,6.362726,5.98099,6.20257,6.189429,6.261363,6.239326,6.203108,6.188918,5.991719,5.99048,5.925375,5.80737,5.743481,5.625367,5.669296,5.570687,5.437087,5.274513,5.250037,5.207844,5.134805,5.186749,5.166498,5.06867,5.071618,4.865692,4.877728,4.747461,4.785585,0.0
96,96,344,11750000000.000082,0.5987411483551569,0.598667722432098,3.701688858945922,4.685789244842479,-0.7093871393365099,-1.0,-1.07621,6.804314,11.132987,10.551549,9.252881,9.360073,8.677773,7.690719,7.627958,6.64819,7.700714,8.179749,7.811844,8.240464,7.796173,7.608494,7.208349,7.20444,7.203511,7.095967,6.816804,7.046916,6.7558,6.841205,6.018036,6.546273,6.36328,6.364062,6.326183,6.278097,5.903908,6.120433,6.106494,6.179046,6.157801,6.12234,6.108246,5.914704,5.913471,5.849302,5.734267,5.673462,5.556976,5.601933,5.50548,5.374959,5.215524,5.191475,5.149856,5.077342,5.129519,5.109683,5.014101,5.017414,4.816439,4.828477,4.70207,4.740157,0.0
97,97,345,11750000000.000082,0.6060414899030425,0.6059633940501488,3.7064870999879456,4.679530430933163,-0.6787009485235862,-1.0,-1.078982,6.713329,10.835928,10.294495,9.043153,9.191793,8.496843,7.532444,7.467702,6.559885,7.530903,8.030492,7.677704,8.101669,7.672157,7.494484,7.108098,7.104637,7.100044,6.996226,6.718987,6.945357,6.662345,6.747051,5.941834,6.458403,6.279124,6.280201,6.242683,6.194936,5.828275,6.039694,6.024789,6.097985,6.077649,6.043025,6.029019,5.839169,5.837961,5.775257,5.662345,5.604557,5.489648,5.535625,5.441255,5.313729,5.157363,5.133752,5.092707,5.020741,5.073104,5.053679,4.960271,4.963897,4.767717,4.779738,4.657043,4.695096,0.0
98,98,346,11750000000.000082,0.6133782476293334,0.6132951310902797,3.71134978600406,4.672999475792259,-0.6474581775266609,-1.0,-1.081813,6.621547,10.541239,10.038516,8.835794,9.020495,8.316546,7.375085,7.308465,6.47094,7.362713,7.880643,7.543289,7.962854,7.548622,7.380051,7.007666,7.004524,6.996782,6.896094,6.620899,6.84422,6.568809,6.652774,5.864568,6.370233,6.19452,6.195879,6.158716,6.111346,5.752095,5.958535,5.942675,6.01646,5.996995,5.96315,5.949213,5.763187,5.762022,5.701193,5.589822,5.535034,5.421711,5.468699,5.376389,5.251842,5.098543,5.07538,5.034925,4.96355,5.016042,4.997032,4.90578,4.909685,4.718259,4.730247,4.611211,4.649225,0.0
99,99,347,11750000000.000082,0.620904377272694,0.6208158370394001,3.716284622366356,4.66619857126765,-0.6156451763838169,-1.0,-1.084736,6.528897,10.25002,9.783741,8.62981,8.845928,8.136524,7.218403,7.150187,6.381306,7.196428,7.730538,7.408585,7.823555,7.425228,7.26507,6.906785,6.903885,6.893053,6.795465,6.522437,6.743106,6.475011,6.558171,5.786231,6.281653,6.109427,6.111067,6.074277,6.027579,5.675367,5.877216,5.860666,5.934865,5.916019,5.882721,5.868825,5.686718,5.685604,5.626748,5.516753,5.46495,5.353243,5.4012,5.310926,5.18932,5.039071,5.016358,4.976505,4.905771,4.958318,4.939719,4.850598,4.854758,4.668025,4.679973,4.564542,4.602504,0.0
100,100,348,11750000000.000082,0.6285471597604689,0.628452741083412,3.7212959423577927,4.659005430370224,-0.5830964777371672,-1.0,-1.087764,6.43494,9.963199,9.5301,8.423918,8.667506,7.956116,7.061844,6.992491,6.290565,7.032022,7.580198,7.273245,7.682961,7.3013,7.148911,6.804841,6.802153,6.788336,6.693775,6.423143,6.641614,6.380407,6.462676,5.706488,6.192191,6.023426,6.025361,5.988995,5.943519,5.597732,5.795608,5.778883,5.853199,5.83451,5.801372,5.787485,5.609338,5.60827,5.55115,5.442811,5.393977,5.283943,5.33279,5.244525,5.1258,4.978564,4.95629,4.91705,4.847018,4.899524,4.881326,4.7943,4.798704,4.616577,4.628484,4.516605,4.554492,0.0
101,101,349,11750000000.000082,0.6360532414285243,0.6359526760593215,3.726239878270999,4.651614568129353,-0.5507147668749027,-1.0,-1.09085,6.342351,9.689074,9.284811,8.224422,8.490067,7.78054,6.909929,6.839889,6.201299,6.874113,7.433636,7.14103,7.54527,7.180584,7.034879,6.704873,6.702325,6.685767,6.594007,6.325873,6.542371,6.287815,6.369131,5.628591,6.104447,5.93882,5.941071,5.905185,5.860888,5.521828,5.715349,5.698423,5.772808,5.754329,5.721475,5.707633,5.533215,5.532189,5.476635,5.370065,5.324093,5.215726,5.265378,5.179036,5.063051,4.918712,4.896861,4.858223,4.788924,4.841311,4.823493,4.738469,4.743088,4.565355,4.577218,4.468724,4.506527,0.0
102,102,350,11750000000.000082,0.6431688449587337,0.6430620893878374,3.7307977240640673,4.64411277956204,-0.5201348466148727,-1.0,-1.093987,6.25585,9.442032,9.061485,8.042459,8.324015,7.619523,6.770862,6.70052,6.117996,6.730909,7.298741,7.019052,7.41795,7.069349,6.928888,6.61202,6.609544,6.590633,6.50129,6.235583,6.450606,6.201856,6.282238,5.556324,6.022777,5.859918,5.862439,5.826978,5.783455,5.451252,5.640087,5.622681,5.697218,5.679218,5.646912,5.63316,5.462009,5.461025,5.406897,5.301935,5.258545,5.151731,5.202059,5.117439,5.003899,4.862164,4.840695,4.802615,4.734028,4.786234,4.768754,4.68552,4.690316,4.516501,4.528322,4.422851,4.46056,0.0
103,103,351,11750000000.000082,0.6498226560159743,0.6497098052200008,3.7349174884088447,4.636655126264214,-0.4917648319151416,-1.0,-1.097054,6.176352,9.22262,8.861551,7.879014,8.171732,7.474299,6.645599,6.575263,6.041494,6.603102,7.176814,6.908449,7.302049,6.968334,6.832138,6.527061,6.524625,6.5037,6.416447,6.153078,6.366867,6.123197,6.202697,5.489985,5.947899,5.787644,5.790347,5.755185,5.712094,5.386452,5.570704,5.552615,5.627367,5.610026,5.578386,5.564734,5.396446,5.395502,5.342645,5.239121,5.198023,5.092634,5.14351,5.060405,4.949007,4.809571,4.788435,4.750863,4.682964,4.73493,4.717746,4.636083,4.641026,4.470646,4.482428,4.379618,4.417218,0.0
104,104,352,11750000000.000082,0.6563880948484739,0.6562688498249232,3.738988178791843,4.628936515037153,-0.46338948217308007,-1.0,-1.100177,6.097377,9.009991,8.666702,7.719195,8.020312,7.331968,6.523076,6.45301,5.965572,6.47925,7.057359,6.799751,7.187501,6.868905,6.736457,6.442858,6.440464,6.417635,6.332394,6.071503,6.284005,6.045283,6.123882,5.424038,5.873682,5.716258,5.719049,5.684042,5.641124,5.322152,5.50173,5.48273,5.557768,5.541282,5.510389,5.496841,5.331347,5.330443,5.278823,5.176709,5.137842,5.033893,5.085239,5.003597,4.894253,4.757034,4.736217,4.699152,4.631981,4.683627,4.666726,4.586572,4.591658,4.424573,4.43632,4.336086,4.373546,0.0
105,105,353,11750000000.000082,0.6628616098942971,0.6627356542982665,3.742998301546872,4.620927050954191,-0.4350321954404874,-1.0,-1.103358,6.018978,8.804253,8.477184,7.563088,7.869998,7.192661,6.403372,6.333848,5.890276,6.359479,6.940572,6.693088,7.074354,6.77111,6.642047,6.359452,6.357111,6.332469,6.249173,5.990908,6.20201,5.968132,6.045817,5.35839,5.800094,5.645731,5.648528,5.613576,5.570741,5.258311,5.433353,5.41339,5.488702,5.473112,5.442932,5.42948,5.266744,5.26588,5.215456,5.114719,5.078017,4.975519,5.027257,4.94702,4.839637,4.704548,4.684028,4.647469,4.581067,4.632311,4.615679,4.536967,4.542192,4.378252,4.389967,4.292217,4.329502,0.0
106,106,354,11750000000.000082,0.6650935922236088,0.6649652286197608,3.744300989419912,4.617984715624935,-0.42544369492413975,-1.0,-1.104538,5.992673,8.737483,8.415308,7.511877,7.819999,7.146805,6.363938,6.294656,5.865007,6.320309,6.902041,6.657771,7.036781,6.738677,6.610629,6.331579,6.329254,6.304031,6.221354,5.963981,6.17463,5.942307,6.019688,5.33626,5.775366,5.621979,5.624789,5.589886,5.547164,5.236792,5.41042,5.390235,5.465583,5.450212,5.420225,5.406804,5.24496,5.24411,5.194068,5.093775,5.057768,4.955747,5.007598,4.927807,4.821044,4.686633,4.666207,4.629813,4.563668,4.614766,4.598218,4.519963,4.52523,4.362283,4.37399,4.277029,4.314251,0.0
107,107,355,11750000000.000082,0.6672961757039236,0.667165402255111,3.745584271336508,4.61504954770168,-0.4159589053282172,-1.0,-1.105703,5.96671,8.672164,8.354632,7.461599,7.770607,7.101739,6.325207,6.256194,5.840075,6.281975,6.864179,6.623029,6.999755,6.706758,6.579633,6.304095,6.301784,6.275998,6.193923,5.937445,6.147649,5.916848,5.993925,5.314423,5.750965,5.59852,5.601349,5.56651,5.523942,5.215566,5.387825,5.367465,5.442822,5.427634,5.397821,5.384431,5.223463,5.222627,5.17296,5.073102,5.037776,4.936227,4.988183,4.908828,4.80267,4.668919,4.648585,4.612352,4.546466,4.597411,4.580946,4.503136,4.508444,4.346462,4.35816,4.261971,4.299128,0.0
108,108,356,11750000000.000082,0.6694701378617561,0.6693369527393385,3.7468486108857406,4.612121303738134,-0.4065752284350716,-1.0,-1.106881,5.941077,8.6082,8.295087,7.412207,7.721801,7.057427,6.28715,6.218431,5.815468,6.244437,6.826954,6.58884,6.963255,6.67533,6.549066,6.276985,6.274687,6.248354,6.166865,5.911285,6.121051,5.891738,5.968514,5.292868,5.726883,5.575346,5.578199,5.543439,5.501054,5.194621,5.365551,5.345054,5.420398,5.405363,5.375708,5.362349,5.202243,5.201421,5.152122,5.052691,5.018031,4.91695,4.969003,4.890075,4.784504,4.6514,4.631155,4.595083,4.529455,4.580243,4.563858,4.48648,4.491828,4.330789,4.342479,4.247044,4.284132,0.0
109,109,357,11750000000.000082,0.6716592891671355,0.6715235860556632,3.748121859180496,4.609079059050283,-0.39703219672104656,-1.0,-1.10804,5.915074,8.544074,8.235262,7.3625,7.672419,7.01278,6.248807,6.180408,5.790506,6.206729,6.789417,6.55432,6.92635,6.643517,6.518125,6.24951,6.247225,6.22035,6.139447,5.884787,6.094108,5.866285,5.942754,5.27098,5.702458,5.551809,5.554692,5.520025,5.477854,5.173354,5.342963,5.322359,5.39767,5.382767,5.35326,5.339933,5.180694,5.179885,5.130955,5.031952,4.997962,4.897355,4.949498,4.870996,4.766012,4.633553,4.613397,4.577487,4.512125,4.562745,4.546439,4.469494,4.474882,4.314781,4.326464,4.231782,4.268799,0.0
110,110,358,11750000000.000082,0.6738291518174786,0.673690907231451,3.749381653592797,4.606018265692651,-0.3875368562199786,-1.0,-1.10923,5.889255,8.480955,8.176261,7.313429,7.623414,6.968667,6.210946,6.142889,5.765727,6.169602,6.752318,6.520172,6.889781,6.611889,6.487456,6.222253,6.219981,6.192578,6.112249,5.858515,6.067389,5.841033,5.917195,5.249242,5.67822,5.528423,5.531342,5.49678,5.454841,5.152237,5.320552,5.299868,5.375129,5.360337,5.330969,5.317674,5.15929,5.158496,5.109928,5.011349,4.978016,4.877881,4.930108,4.852023,4.747614,4.615788,4.595719,4.559969,4.494874,4.545322,4.529094,4.452574,4.458,4.29882,4.310494,4.216555,4.253497,0.0
111,111,359,11750000000.000082,0.6759715905168463,0.6758308022169288,3.750622814521893,4.6029632746697136,-0.3781395004458956,-1.0,-1.110429,5.86375,8.419099,8.118343,7.265215,7.575033,6.925293,6.173743,6.106045,5.741254,6.133218,6.71583,6.486557,6.853726,6.580721,6.457208,6.195345,6.193087,6.165173,6.085403,5.832598,6.041025,5.816107,5.891964,5.227765,5.654298,5.50531,5.508269,5.473821,5.432127,5.131378,5.298429,5.277684,5.352882,5.338187,5.308949,5.295686,5.138144,5.137363,5.08915,4.990989,4.958301,4.858634,4.910935,4.83326,4.729413,4.598207,4.578222,4.542632,4.477805,4.528074,4.511923,4.435817,4.441282,4.283001,4.294669,4.201457,4.238322,0.0
112,112,360,11750000000.000082,0.6781244029668032,0.6779809652986833,3.7518695657036494,4.599795289969521,-0.3686001697120336,-1.0,-1.111633,5.83792,8.357159,8.060248,7.216784,7.52622,6.881679,6.136336,6.069019,5.716465,6.096715,6.679094,6.452679,6.817341,6.549258,6.426644,6.168115,6.16587,6.137453,6.05824,5.806383,6.014351,5.790871,5.86642,5.205985,5.630082,5.481874,5.484879,5.450557,5.40912,5.110223,5.27601,5.255221,5.330342,5.315736,5.286625,5.273395,5.116696,5.11593,5.068073,4.970329,4.938286,4.839092,4.891463,4.814195,4.710907,4.580322,4.56042,4.524991,4.460439,4.510521,4.494446,4.418754,4.424256,4.266873,4.278534,4.18605,4.222835,0.0
